text,place,place_num,area,area_num,latlon
Στην άκρη σκάει η σφεντόνα!,"{'Αρκαδία>Γορτυνία', 'Αχαΐα>Πάτρα'}",2,"{'Αρκαδία', 'Αχαΐα'}",2,"[(38.0368583, 23.6689264), (38.0692748, 21.87273042232539)]"
Στην ακρίβεια του νερού καλό 'ν' και το χαλάζι,"{'Κορινθία>Τρίκαλα', 'Πελοπόννησος', 'Αρκαδία', 'Αρκαδία>Γορτυνία', 'Αχαΐα>Πάτρα'}",5,"{'Πελοπόννησος', 'Αχαΐα', 'Αρκαδία', 'Κορινθία'}",4,"[(37.36332825, 22.239537343995494), (38.0692748, 21.87273042232539), (38.0368583, 23.6689264), (37.96299085, 22.733342367236247)]"
Στην ακρίβεια του νερού καλό και το χαλάζι,"{'Μεσσηνία>Αετός Τριφυλίας', 'Ηλεία>Ανδρίτσαινα'}",2,"{'Μεσσηνία', 'Ηλεία'}",2,"[(36.986899050000005, 21.82712495001949), (37.993211, 23.65203001875)]"
Στην ακριβονεριά καλό 'ν' και το χαλάζι,"{'Μάνη>Αβία', 'Μεσσηνία>Αβία>Κάμπος'}",2,"{'Μεσσηνία', 'Μάνη'}",2,"[(36.986899050000005, 21.82712495001949), (41.4097472, 26.4024952)]"
Στην αναβροχιά καλό 'ν' και το χαλάζι,"{'Μικρά Ασία>Βουρλά', 'Αχαΐα>Καλάβρυτα', 'Κρήτη>Κυδωνία', 'Σίφνος'}",4,"{'Αχαΐα', 'Κρήτη', 'Σίφνος', 'Μικρά Ασία'}",4,"[(38.0692748, 21.87273042232539), (35.3084952, 24.46334231842296), (36.9714014, 24.70811041776585), (38.1846366, 23.5122768)]"
Στην αναβροχιά καλό είναι και το χαλάζι,"{'Θεσπρωτία>Κωστάνα', 'Πέλλα>Γιαννιτσά>Αραβησσός'}",2,"{'Πέλλα', 'Θεσπρωτία'}",2,"[(40.7541229, 22.517832973183303), (39.54401235, 20.308355368968883)]"
Στην αναβροχιά καλό και το χαλάζι,"{'Ιωάννινα>Μέγα Περιστέρι', 'Ρόδος'}",2,"{'Ιωάννινα', 'Ρόδος'}",2,"[(39.6639818, 20.8522784), (36.17262995, 27.919418145633188)]"
Στην αναβροχιά καλόν είναι και το χαλάζι,"{'Θράκη>Βιζύη', 'Λακωνία'}",2,"{'Θράκη', 'Λακωνία'}",2,"[(40.8464241, 25.8759377), (36.76027945, 22.79046431389755)]"
Στην ανυδριά καλόν και το χαλάζι,"{'Αμοργός', 'Θήρα (Σαντορίνη)'}",2,"{'Αμοργός', 'Θήρα (Σαντορίνη)'}",2,"[(36.85252415, 25.89848696771565), (36.4044251, 25.3958561)]"
"Στην καρδιά και στο πλεμόνι, από κει γιατρός δε σώνει","{'Κεφαλληνία>Παλική', 'Λευκάδα>Μεγανήσι>Κατωμέρι'}",2,"{'Κεφαλληνία', 'Λευκάδα'}",2,"[(38.2379344, 20.560883), (38.7065734, 20.641708855541477)]"
Στην ξερή πέτρα να πάη θα βγάλει νερό,"{'Ανάφη', 'Λακωνία'}",2,"{'Ανάφη', 'Λακωνία'}",2,"[(36.37344365, 25.77730028296469), (36.76027945, 22.79046431389755)]"
Στην τουρλα του Σαββάτου,"{'Αρκαδία>Γορτυνία', 'Λακωνία'}",2,"{'Αρκαδία', 'Λακωνία'}",2,"[(38.0368583, 23.6689264), (36.76027945, 22.79046431389755)]"
Στης ακρίβειας τον καιρό επαντρεύτηκα κι εγώ,"{'Αρκαδία', 'Βόρειος Ήπειρος>Ντερβιτσάνη Αργυροκάστρου', 'Βόρειος Ήπειρος'}",3,"{'Αρκαδία', 'Βόρειος Ήπειρος'}",2,"[(38.0368583, 23.6689264), (39.49035545, 20.25713680999684)]"
Στις δέκα ώρες της νυχτός ποιός έχ' αυγά για κλώσσα,"{'Αθήνα', 'Λακωνία'}",2,"{'Αθήνα', 'Λακωνία'}",2,"[(37.9839412, 23.7283052), (36.76027945, 22.79046431389755)]"
Στις εννιά τι νοιωσ' ο κωφός,"{'Αθήνα', 'Λακωνία'}",2,"{'Αθήνα', 'Λακωνία'}",2,"[(37.9839412, 23.7283052), (36.76027945, 22.79046431389755)]"
Στο γάμο σου θα κουβαλώ νερό με το κόσκινο,"{'Λέρος', 'Αχαΐα>Πάτρα'}",2,"{'Αχαΐα', 'Λέρος'}",2,"[(38.0692748, 21.87273042232539), (37.1494507, 26.84636061342387)]"
Στο κατσαρό σου το μαλλί ψείρα κάθεται και λαλεί,"{'Αθήνα', 'Λακωνία'}",2,"{'Αθήνα', 'Λακωνία'}",2,"[(37.9839412, 23.7283052), (36.76027945, 22.79046431389755)]"
Στο μάτι της μητρυιάς η προγονή στέκεται μυτερό καρφί,"{'Θεσσαλία', 'Λακωνία'}",2,"{'Λακωνία', 'Θεσσαλία'}",2,"[(36.76027945, 22.79046431389755), (39.5594194, 21.6848495)]"
Στο νυν και αεί,"{'Θράκη>Καρυές', 'Μικρά Ασία>Κύζικος>Αρτάκη'}",2,"{'Θράκη', 'Μικρά Ασία'}",2,"[(40.8464241, 25.8759377), (38.1846366, 23.5122768)]"
Στον ήλιο λάσπη δεν κολλά μήτε στον καλό βριξιά,"{'Αθήνα', 'Λακωνία'}",2,"{'Αθήνα', 'Λακωνία'}",2,"[(37.9839412, 23.7283052), (36.76027945, 22.79046431389755)]"
Στον ποντισμένο τον καιρό το Μάη τη νύχτα βρέχει,"{'Αρκαδία>Τρίπολη', 'Λακωνία'}",2,"{'Αρκαδία', 'Λακωνία'}",2,"[(38.0368583, 23.6689264), (36.76027945, 22.79046431389755)]"
Στον πόλεμο άρματα δεν δανείζουν,"{'Αμοργός', 'Αρκαδία>Γορτυνία', 'Ρούμελη'}",3,"{'Αμοργός', 'Αρκαδία', 'Ρούμελη'}",3,"[(36.85252415, 25.89848696771565), (38.0368583, 23.6689264), (35.4049682, 24.7001033)]"
Στου κασιδιάρη το κεφάλι όλοι μπαρμπέρηδες γίνονται,"{'Κοζάνη>Βόϊο>Ζώνη', 'Λακωνία'}",2,"{'Κοζάνη', 'Λακωνία'}",2,"[(40.3007259, 21.7883119), (36.76027945, 22.79046431389755)]"
Στου κλέφτη το σπίτι κλέφτες δεν πατούν,"{'Αμοργός', 'Λακωνία'}",2,"{'Αμοργός', 'Λακωνία'}",2,"[(36.85252415, 25.89848696771565), (36.76027945, 22.79046431389755)]"
Στου κουφού τη μπόρτα όσο θέλεις βρόντα,"{'Κως>Πυλί', 'Ήπειρος>Κόνιτσα'}",2,"{'Κως', 'Ήπειρος'}",2,"[(36.79369325, 27.084826562878217), (37.9574332, 23.7108518)]"
"Στου κουφού τη πόρτα, όσο θέλεις βρόντα","{'Ρόδος', 'Κοζάνη>Βόϊο>Γαλατινή'}",2,"{'Κοζάνη', 'Ρόδος'}",2,"[(40.3007259, 21.7883119), (36.17262995, 27.919418145633188)]"
Στου κουφού τημ πόρτα όσο θέλεις βρόντα,"{'Ρόδος>Αφάντος', 'Ήπειρος>Κόνιτσα'}",2,"{'Ήπειρος', 'Ρόδος'}",2,"[(37.9574332, 23.7108518), (36.17262995, 27.919418145633188)]"
Στου κουφού την πόρτα όσο θέλεις βρόντα,"{'Φιλιππούπολη', 'Κοζάνη>Βόϊο>Διαλεκτό', 'Κρήτη>Ρέθυμνο>Μαλλάκι', 'Καστοριά', 'Κοζάνη>Βόϊο>Δαμασκηνιά', 'Καστοριά>Απόσκεπος', 'Ρούμελη', 'Κοζάνη>Κοντοβούνι', 'Κεφαλληνία', 'Κοζάνη>Μηλιά', 'Κοζάνη>Βόϊο>Βυθός', 'Θράκη>Σουφλί', 'Σέρρες', 'Ανατολική Θράκη', 'Ιωάννινα>Μέγα Περιστέρι', 'Νάξος>Απείρανθος', 'Νίσυρος>Νικειά', 'Πρέβεζα>Πάργα>Καρυδέα', 'Θεσπρωτία>Παραμυθιά', 'Ικαρία', 'Πέλλα>Γιαννιτσά>Αραβησσός', 'Αρκαδία>Γορτυνία', 'Φωκίδα>Δελφοί', 'Λακωνία', 'Ιωάννινα>Χουλιαράδες', 'Άνδρος'}",26,"{'Φιλιππούπολη', 'Φωκίδα', 'Καστοριά', 'Νάξος', 'Ρούμελη', 'Πέλλα', 'Κεφαλληνία', 'Κοζάνη', 'Σέρρες', 'Ανατολική Θράκη', 'Ικαρία', 'Θεσπρωτία', 'Αρκαδία', 'Πρέβεζα', 'Νίσυρος', 'Ιωάννινα', 'Λακωνία', 'Κρήτη', 'Άνδρος', 'Θράκη'}",20,"[(39.6327644, 22.3965233), (38.4998681, 22.24878032919352), (40.5217946, 21.2634954), (37.06001045, 25.47075670857837), (35.4049682, 24.7001033), (40.7541229, 22.517832973183303), (38.2379344, 20.560883), (40.3007259, 21.7883119), (41.0910711, 23.5498031), (41.6759327, 26.5587225), (37.599929450000005, 26.151689404867284), (39.54401235, 20.308355368968883), (38.0368583, 23.6689264), (38.9571673, 20.7516209), (36.58904575, 27.16918402255752), (39.6639818, 20.8522784), (36.76027945, 22.79046431389755), (35.3084952, 24.46334231842296), (37.8408347, 24.86238235981581), (40.8464241, 25.8759377)]"
"Στου κουφού την πόρτα, όσο θέλεις βρόντα","{'Μικρά Ασία>Σινώπη', 'Θεσπρωτία>Κωστάνα', 'Μικρά Ασία>Βιθυνία>Τρίγλεια', 'Αρκαδία>Γορτυνία>Σέρβος', 'Άνδρος', 'Κρήτη>Ιεράπετρα>Βαϊνιά', 'Ηλεία>Πηνεία', 'Θράκη>Πετροχώρι Μετρών', 'Λακωνία>Σπάρτη', 'Θράκη>Σηλυβρία', 'Κρήτη>Κυδωνία', 'Μικρά Ασία>Βιθυνία>Κίος'}",12,"{'Λακωνία', 'Κρήτη', 'Μικρά Ασία', 'Άνδρος', 'Θράκη', 'Θεσπρωτία', 'Αρκαδία', 'Ηλεία'}",8,"[(36.76027945, 22.79046431389755), (35.3084952, 24.46334231842296), (38.1846366, 23.5122768), (37.8408347, 24.86238235981581), (40.8464241, 25.8759377), (39.54401235, 20.308355368968883), (38.0368583, 23.6689264), (37.993211, 23.65203001875)]"
Στου λύκου το προσκέφαλο αργεί να ξημερώσει,"{'Μεσσηνία', 'Λακωνία'}",2,"{'Μεσσηνία', 'Λακωνία'}",2,"[(36.986899050000005, 21.82712495001949), (36.76027945, 22.79046431389755)]"
Στου σκύλου το προσκέφαλο ψωμί δεν ξημερώνει,"{'Αμοργός', 'Ιωάννινα', 'Φιλιππούπολη', 'Θεσπρωτία>Παραμυθιά', 'Θράκη>Αίνος'}",5,"{'Αμοργός', 'Ιωάννινα', 'Φιλιππούπολη', 'Θράκη', 'Θεσπρωτία'}",5,"[(36.85252415, 25.89848696771565), (39.6639818, 20.8522784), (39.6327644, 22.3965233), (40.8464241, 25.8759377), (39.54401235, 20.308355368968883)]"
Στους γύφτους για προζύμι,"{'Ιωάννινα', 'Φιλιππούπολη'}",2,"{'Ιωάννινα', 'Φιλιππούπολη'}",2,"[(39.6639818, 20.8522784), (39.6327644, 22.3965233)]"
Στράβη βελόνα κακός του φραγκορράφτη,"{'Ανάφη', 'Λακωνία'}",2,"{'Ανάφη', 'Λακωνία'}",2,"[(36.37344365, 25.77730028296469), (36.76027945, 22.79046431389755)]"
"Στραβοί, κουτσοί στον άγιο Παντελεήμονα","{'Μικρά Ασία>Κύζικος', 'Κορινθία>Συκιά'}",2,"{'Κορινθία', 'Μικρά Ασία'}",2,"[(37.96299085, 22.733342367236247), (38.1846366, 23.5122768)]"
Στων αμαρτωλών τη χώρα το Μάη μήνα βρέχει,"{'Κύθηρα', 'Κρήτη>Σητεία>Χαμέζι'}",2,"{'Κύθηρα', 'Κρήτη'}",2,"[(36.258028800000005, 23.002435236230205), (35.3084952, 24.46334231842296)]"
Στων αμαρτωλών τη χώρα το Μαγιάπριλο χιονίζει,"{'Θράκη>Αίνος', 'Ήπειρος>Τσαμαντάς'}",2,"{'Θράκη', 'Ήπειρος'}",2,"[(40.8464241, 25.8759377), (37.9574332, 23.7108518)]"
"Συ, κύριε","{'Αμοργός', 'Ήπειρος'}",2,"{'Αμοργός', 'Ήπειρος'}",2,"[(36.85252415, 25.89848696771565), (37.9574332, 23.7108518)]"
Συμπέθερ' από το Βόλο σούφαγον οι σκύλοι τον κώλο,"{'Λακωνία', 'Θεσσαλία'}",2,"{'Θεσσαλία', 'Λακωνία'}",2,"[(39.5594194, 21.6848495), (36.76027945, 22.79046431389755)]"
Σχτρός είναι κι΄ας χαίρεται νύφη κι΄ασ καμαρώνη,"{'Αθήνα', 'Λακωνία'}",2,"{'Αθήνα', 'Λακωνία'}",2,"[(37.9839412, 23.7283052), (36.76027945, 22.79046431389755)]"
Σόδομα και Γόμορα,"{'Ήπειρος', 'Ιωάννινα>Νεγάδες'}",2,"{'Ιωάννινα', 'Ήπειρος'}",2,"[(39.6639818, 20.8522784), (37.9574332, 23.7108518)]"
Σόϊ πάει το βασίλειο,"{'Αρκαδία>Γορτυνία', 'Κάλυμνος', 'Ρούμελη', 'Μήλος'}",4,"{'Αρκαδία', 'Μήλος', 'Κάλυμνος', 'Ρούμελη'}",4,"[(38.0368583, 23.6689264), (36.70934405, 24.506833813253667), (37.00262545, 26.992424179156217), (35.4049682, 24.7001033)]"
Σόϊ πάει το βασιλίκι,"{'Αμοργός', 'Νίσυρος'}",2,"{'Αμοργός', 'Νίσυρος'}",2,"[(36.85252415, 25.89848696771565), (36.58904575, 27.16918402255752)]"
Σύ είσαι; Εγώ κι άλλη μια στ' αγγίστρι,"{'Αθήνα', 'Λακωνία'}",2,"{'Αθήνα', 'Λακωνία'}",2,"[(37.9839412, 23.7283052), (36.76027945, 22.79046431389755)]"
Σύρε μ' έναν που φορεί γούνα να φορής και συ σεγκούνα,"{'Λακωνία', 'Θεσσαλία'}",2,"{'Θεσσαλία', 'Λακωνία'}",2,"[(39.5594194, 21.6848495), (36.76027945, 22.79046431389755)]"
Σύρτα φέρτα,"{'Αμοργός', 'Αρκαδία>Γορτυνία'}",2,"{'Αμοργός', 'Αρκαδία'}",2,"[(36.85252415, 25.89848696771565), (38.0368583, 23.6689264)]"
Σύρτε με κι ας κλαίω και στου γαμπρού μερώνω,"{'Ζάκυνθος', 'Λακωνία'}",2,"{'Ζάκυνθος', 'Λακωνία'}",2,"[(37.78913845, 20.790089567090195), (36.76027945, 22.79046431389755)]"
Σώσον Κύριε,"{'Ήπειρος', 'Μικρά Ασία>Κύζικος>Αρτάκη'}",2,"{'Ήπειρος', 'Μικρά Ασία'}",2,"[(37.9574332, 23.7108518), (38.1846366, 23.5122768)]"
Τ' 'ασπρα κατεβάζουν τ' άστρα,"{'Κύπρος', 'Κως>Πυλί'}",2,"{'Κύπρος', 'Κως'}",2,"[(34.9823018, 33.1451285), (36.79369325, 27.084826562878217)]"
Τ' Άη Μηνός εμήνυσα κι τ' Άη Φιλίπ' αυτού είμι,"{'Ήπειρος>Ζαγόρι', 'Ιωάννινα>Νεγάδες'}",2,"{'Ιωάννινα', 'Ήπειρος'}",2,"[(39.6639818, 20.8522784), (37.9574332, 23.7108518)]"
Τ' Αούστου δρίμες 'ς τα πανιά και του Μαρτίου τα ξύλα,"{'Ήπειρος', 'Λακωνία>Γύθειο'}",2,"{'Ήπειρος', 'Λακωνία'}",2,"[(37.9574332, 23.7108518), (36.76027945, 22.79046431389755)]"
Τ' άη Νικολοβάρβαρα κ' οι τοίχ' ηποξυλώσαν,"{'Μικρά Ασία>Τσεσμές (Κρήνη)', 'Άνδρος'}",2,"{'Μικρά Ασία', 'Άνδρος'}",2,"[(38.1846366, 23.5122768), (37.8408347, 24.86238235981581)]"
Τ' άη – Λουκά φύτευε κουκιά,"{'Ιωάννινα>Μέγα Περιστέρι', 'Κεφαλληνία'}",2,"{'Ιωάννινα', 'Κεφαλληνία'}",2,"[(39.6639818, 20.8522784), (38.2379344, 20.560883)]"
Τ' άσπρα άστρα κατεβάζουν,"{'Πόντος>Χαλδία', 'Καππαδοκία>Φάρασα'}",2,"{'Πόντος', 'Καππαδοκία'}",2,"[(40.0850088, 23.9775837), (41.9815716, 13.2766093)]"
Τ' άσπρα κατεβάζουν τ' άστρα,"{'Αμοργός', 'Επτάνησος', 'Λακωνία', 'Ρόδος', 'Αδριανούπολη', 'Κύπρος>Κοίλη', 'Ήπειρος>Ζαγόρι>Βίτσα', 'Ανατολική Θράκη', 'Μικρά Ασία>Λιβίσσι (Λειβίσσι)'}",9,"{'Αμοργός', 'Επτάνησος', 'Κύπρος', 'Λακωνία', 'Ρόδος', 'Ήπειρος', 'Μικρά Ασία', 'Αδριανούπολη', 'Ανατολική Θράκη'}",9,"[(36.85252415, 25.89848696771565), (38.8351105, 20.7094392), (34.9823018, 33.1451285), (36.76027945, 22.79046431389755), (36.17262995, 27.919418145633188), (37.9574332, 23.7108518), (38.1846366, 23.5122768), (41.6759327, 26.5587225), (41.6759327, 26.5587225)]"
Τ' αγώγι ξυπνά τον αγωγιάτη,"{'Αμοργός', 'Μικρά Ασία>Κυδωνία', 'Κάλυμνος', 'Μακεδονία>Καταφύγι'}",4,"{'Αμοργός', 'Κάλυμνος', 'Μακεδονία', 'Μικρά Ασία'}",4,"[(36.85252415, 25.89848696771565), (37.00262545, 26.992424179156217), (40.6860291, 23.6933899), (38.1846366, 23.5122768)]"
Τ' αγώι ξυπνά τον αγωγιάτη,"{'Κρήτη', 'Σκύρος', 'Κρήτη>Σητεία'}",3,"{'Κρήτη', 'Σκύρος'}",2,"[(35.3084952, 24.46334231842296), (38.87304355, 24.524477385184014)]"
Τ' αγώι ξυπνάει τον αγωγιάτ',"{'Ήπειρος>Κόνιτσα', 'Ιωάννινα>Χουλιαράδες'}",2,"{'Ιωάννινα', 'Ήπειρος'}",2,"[(39.6639818, 20.8522784), (37.9574332, 23.7108518)]"
Τ' αγώι ξυπνάει τον αγωγιάτη,"{'Ημαθία>Βασσαράς', 'Κορινθία>Γελλίνι', 'Ήπειρος>Κόνιτσα>Βούρμπιανη'}",3,"{'Ημαθία', 'Ήπειρος', 'Κορινθία'}",3,"[(40.51703795, 22.18071972652394), (37.9574332, 23.7108518), (37.96299085, 22.733342367236247)]"
Τ' αγώι ξυπνάει τουν αγουιάτ',"{'Ιωάννινα>Νεγάδες', 'Ήπειρος>Δολιανά'}",2,"{'Ιωάννινα', 'Ήπειρος'}",2,"[(39.6639818, 20.8522784), (37.9574332, 23.7108518)]"
Τ' ακούου βερεσέ,"{'Σκύρος', 'Εύβοια>Κύμη'}",2,"{'Σκύρος', 'Εύβοια'}",2,"[(38.87304355, 24.524477385184014), (38.49417235, 23.91108439913793)]"
Τ' ακριβού τα χρήματα σε χαροκόπου χέργια,"{'Μεσσηνία>Καλαμάτα', 'Μακεδονία>Γρεβενά>Ανασελίτσα', 'Εύβοια>Κύμη', 'Ήπειρος', 'Κεφαλληνία', 'Θράκη>Αίνος', 'Πήλιο>Ζαγορά', 'Αχαΐα>Πάτρα'}",8,"{'Αχαΐα', 'Ήπειρος', 'Κεφαλληνία', 'Μεσσηνία', 'Θράκη', 'Εύβοια', 'Πήλιο', 'Μακεδονία'}",8,"[(38.0692748, 21.87273042232539), (37.9574332, 23.7108518), (38.2379344, 20.560883), (36.986899050000005, 21.82712495001949), (40.8464241, 25.8759377), (38.49417235, 23.91108439913793), (39.3650875, 23.1355607), (40.6860291, 23.6933899)]"
Τ' ακριβού το βιός σε χαροκόπου χέρια,"{'Λακωνία', 'Μεσσηνία>Μανιάκι', 'Αρκαδία>Κυνουρία>Βούρβουρα', 'Ηλεία>Πηνεία', 'Αρκαδία>Γορτυνία'}",5,"{'Μεσσηνία', 'Αρκαδία', 'Ηλεία', 'Λακωνία'}",4,"[(36.986899050000005, 21.82712495001949), (38.0368583, 23.6689264), (37.993211, 23.65203001875), (36.76027945, 22.79046431389755)]"
